,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,醚蜡扁藕家,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2019-11-08,柳林,16.7,7.3,134.0,10.6,2.6,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-09,柳林,15.9,7.3,141.0,10.8,2.6,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-10,柳林,15.3,7.3,142.0,11.0,2.6,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-11,柳林,15.3,7.3,141.0,10.5,,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-12,柳林,15.5,7.2,148.0,10.2,,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-13,柳林,15.4,7.2,164.0,10.4,,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-14,柳林,13.9,7.3,171.0,10.7,,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-15,柳林,12.5,7.4,170.0,11.2,,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-16,柳林,13.0,7.5,176.0,11.1,2.2,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-17,柳林,14.0,7.5,170.0,10.9,2.2,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-18,柳林,14.4,7.3,168.0,10.0,2.3,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-19,柳林,13.2,7.3,170.0,10.3,2.5,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-20,柳林,11.8,7.4,165.0,11.2,2.5,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-21,柳林,11.2,7.6,164.0,11.9,2.4,11.2,,,,,,,,,,,,,,,
2019-11-22,柳林,11.9,7.6,167.0,11.9,2.4,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-23,柳林,13.1,7.6,172.0,11.7,2.4,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-24,柳林,14.7,7.5,167.0,11.2,2.4,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-25,柳林,14.5,7.5,167.0,10.9,2.4,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-26,柳林,13.2,7.6,161.0,11.1,2.5,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-27,柳林,13.2,7.5,167.0,10.9,2.7,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-28,柳林,12.3,7.3,168.0,10.5,2.8,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-29,柳林,11.9,7.3,146.0,10.4,2.9,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-11-30,柳林,11.4,7.3,155.0,10.8,2.7,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-01,柳林,11.7,7.2,170.0,10.5,2.7,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-02,柳林,11.0,7.1,180.0,10.2,3.5,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-03,柳林,9.6,7.2,189.0,10.9,3.3,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-04,柳林,9.4,7.3,200.0,10.9,3.2,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-05,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-06,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-07,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-08,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-09,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-10,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-11,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-12,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-13,柳林,8.2,7.4,191.0,12.5,2.2,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-14,柳林,8.7,7.4,176.0,12.1,2.1,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-15,柳林,9.3,7.4,183.0,12.1,2.8,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-16,柳林,9.7,7.4,180.0,12.0,3.2,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-17,柳林,10.1,7.4,172.0,11.8,3.2,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019-12-18,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-19,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-20,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-21,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-22,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-23,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-24,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-25,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-26,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-27,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-28,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-29,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-30,柳林,,,,,,,,,,,,,,,,,,,,,
2019-12-31,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-01,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-02,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-03,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-04,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-05,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-06,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-07,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-08,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-09,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-10,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-11,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-12,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-13,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-14,柳林,6.4,7.2,127.0,12.1,,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-15,柳林,6.1,7.2,131.0,12.0,,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-16,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-17,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-18,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-19,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-20,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-21,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-22,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-23,柳林,,,,,,,,,,,,,,,,,,,,,
2020-01-24,柳林,7.6,7.2,227.0,,2.8,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-25,柳林,8.1,7.3,214.0,,2.4,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-26,柳林,7.9,7.3,208.0,,2.2,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-27,柳林,7.8,7.3,202.0,,2.3,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-28,柳林,6.9,7.2,164.0,,3.2,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-29,柳林,7.0,7.2,144.0,,2.5,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-30,柳林,7.6,7.3,160.0,11.9,2.4,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-01-31,柳林,7.6,7.3,177.0,12.1,2.5,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-01,柳林,7.1,7.4,180.0,12.4,2.3,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-02,柳林,7.2,7.4,181.0,12.5,2.2,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-03,柳林,7.4,7.4,178.0,12.6,2.2,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-04,柳林,7.1,7.4,193.0,12.5,2.3,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-05,柳林,6.7,7.5,198.0,12.4,2.5,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-06,柳林,5.4,7.5,196.0,12.8,2.5,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-07,柳林,5.6,7.4,194.0,12.9,2.5,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-08,柳林,6.2,7.5,193.0,12.7,2.5,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-09,柳林,6.6,7.5,199.0,12.6,2.5,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-10,柳林,6.8,7.4,194.0,12.4,2.4,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-11,柳林,7.4,7.4,203.0,12.0,2.4,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-12,柳林,8.5,7.4,201.0,11.4,2.4,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-13,柳林,9.4,7.3,209.0,11.0,2.7,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-14,柳林,10.2,7.5,216.0,11.4,2.3,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-15,柳林,9.9,7.4,180.0,11.5,2.3,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-16,柳林,8.9,7.4,154.0,11.4,2.3,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-17,柳林,7.1,7.4,153.0,11.9,2.3,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-18,柳林,6.2,7.5,153.0,12.5,2.2,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-19,柳林,7.3,7.5,152.0,12.3,2.1,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-20,柳林,8.4,7.4,152.0,12.1,2.0,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-21,柳林,8.6,7.4,150.0,12.0,2.0,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-22,柳林,9.4,7.4,150.0,11.6,2.0,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-23,柳林,8.5,7.4,149.0,11.8,2.0,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-24,柳林,8.7,7.4,150.0,11.7,2.0,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-25,柳林,9.1,7.3,154.0,11.2,2.0,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-26,柳林,9.4,7.3,157.0,11.3,2.1,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-27,柳林,9.8,7.4,159.0,11.4,2.1,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-28,柳林,8.9,7.3,159.0,11.3,2.2,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-29,柳林,8.7,7.4,159.0,11.3,2.1,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-01,柳林,9.6,7.4,159.0,11.4,2.0,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-02,柳林,10.0,7.4,161.0,11.3,2.0,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-03,柳林,10.3,7.4,173.0,11.5,2.1,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-04,柳林,11.1,7.3,247.0,11.2,2.6,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-05,柳林,10.6,7.4,266.0,11.2,2.6,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-06,柳林,10.8,7.3,277.0,11.5,2.6,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-07,柳林,11.0,7.3,282.0,11.5,2.7,12.0,,,,,,,,,,,,,,,
2020-03-08,柳林,11.7,7.3,286.0,11.5,2.7,11.9,,,,,,,,,,,,,,,
2020-03-09,柳林,12.3,7.2,292.0,11.4,2.8,12.0,,,,,,,,,,,,,,,
2020-03-10,柳林,12.3,7.2,299.0,10.6,2.8,12.1,,,,,,,,,,,,,,,
2020-03-11,柳林,10.6,7.4,211.0,11.0,,12.0,,,,,,,,,,,,,,,
2020-03-12,柳林,10.6,7.5,168.0,11.4,1.9,11.7,,,,,,,,,,,,,,,
2020-03-13,柳林,11.2,7.5,165.0,11.4,2.1,11.8,,,,,,,,,,,,,,,
2020-03-14,柳林,10.9,7.5,162.0,11.4,2.3,11.9,,,,,,,,,,,,,,,
2020-03-15,柳林,10.6,7.5,160.0,11.4,2.4,11.8,,,,,,,,,,,,,,,
2020-03-16,柳林,10.1,7.5,161.0,11.7,2.5,12.0,,,,,,,,,,,,,,,
2020-03-17,柳林,11.4,7.6,178.0,11.7,2.4,12.0,,,,,,,,,,,,,,,
2020-03-18,柳林,12.9,7.6,242.0,11.3,2.8,11.8,,,,,,,,,,,,,,,
2020-03-19,柳林,13.8,7.7,285.0,11.0,3.0,12.0,,,,,,,,,,,,,,,
2020-03-20,柳林,13.4,7.8,293.0,10.9,3.0,12.3,,,,,,,,,,,,,,,
2020-03-21,柳林,14.0,7.8,295.0,11.0,2.9,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-22,柳林,15.7,7.8,304.0,10.7,3.1,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-23,柳林,16.6,7.7,296.0,10.4,3.2,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-24,柳林,16.5,7.8,293.0,10.5,3.2,12.6,,,,,,,,,,,,,,,
2020-03-25,柳林,16.5,7.8,290.0,10.5,3.1,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-26,柳林,15.3,7.4,217.0,10.0,2.7,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-27,柳林,13.8,7.3,156.0,10.4,2.2,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-28,柳林,13.7,7.5,168.0,11.1,2.2,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-29,柳林,13.7,7.5,227.0,11.2,2.7,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-30,柳林,15.4,7.5,288.0,11.1,2.9,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-31,柳林,16.5,7.6,287.0,10.8,3.1,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-01,柳林,17.0,7.6,282.0,10.5,3.3,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-02,柳林,16.4,7.7,284.0,10.6,3.5,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-03,柳林,16.4,7.9,291.0,10.6,3.6,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-04,柳林,16.5,8.0,310.0,11.5,3.6,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-05,柳林,16.3,7.9,305.0,11.1,3.6,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-06,柳林,16.2,7.8,296.0,10.7,3.5,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-07,柳林,16.6,7.8,312.0,,3.5,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-08,柳林,16.9,7.8,301.0,10.8,3.7,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-09,柳林,16.8,7.7,295.0,10.7,3.7,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-10,柳林,16.1,7.6,302.0,10.6,3.7,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-11,柳林,15.5,7.5,298.0,10.7,3.4,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-12,柳林,14.9,7.4,294.0,10.8,3.4,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-13,柳林,14.0,7.3,281.0,10.8,3.5,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-14,柳林,14.6,7.3,270.0,11.0,3.3,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-15,柳林,16.0,7.4,288.0,11.2,3.4,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-16,柳林,17.1,7.4,305.0,11.0,3.5,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-17,柳林,16.8,7.4,301.0,10.0,3.3,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-18,柳林,16.6,7.5,215.0,9.6,3.1,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-19,柳林,16.6,7.5,178.0,9.8,2.3,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-20,柳林,15.8,7.4,169.0,9.6,2.8,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-21,柳林,15.9,7.6,156.0,10.4,2.4,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-22,柳林,15.0,7.7,149.0,10.6,2.4,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-23,柳林,14.8,7.7,149.0,10.7,2.5,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-24,柳林,15.5,7.8,149.0,10.9,2.5,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-25,柳林,16.2,7.9,149.0,11.1,2.4,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-26,柳林,17.1,7.8,148.0,10.9,2.4,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-27,柳林,17.2,7.8,150.0,10.5,2.5,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-28,柳林,17.1,7.9,147.0,10.2,2.6,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-29,柳林,18.6,8.1,162.0,10.2,3.2,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-30,柳林,19.5,8.0,214.0,10.1,4.1,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-01,柳林,21.4,7.9,268.0,9.4,4.5,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-02,柳林,22.6,7.6,269.0,8.9,4.6,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-03,柳林,21.8,7.1,269.0,7.6,4.5,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-04,柳林,22.2,7.0,236.0,7.0,4.9,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-05,柳林,21.4,7.2,175.0,10.3,4.0,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-06,柳林,19.7,7.3,144.0,10.7,3.7,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-07,柳林,20.2,7.3,145.0,9.5,3.9,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-08,柳林,20.3,7.5,156.0,9.0,4.1,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-09,柳林,20.0,7.2,175.0,8.0,4.3,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-10,柳林,19.5,7.2,152.0,8.2,4.3,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-11,柳林,20.6,7.3,149.0,8.6,,12.8,,,,,,,,,,,,,,,
2020-05-12,柳林,21.1,7.3,141.0,8.9,2.5,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-13,柳林,20.5,7.3,137.0,9.0,2.4,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-14,柳林,20.9,7.2,135.0,9.0,2.3,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-15,柳林,19.7,7.1,135.0,8.7,2.3,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-16,柳林,20.2,7.1,138.0,8.8,2.4,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-17,柳林,22.1,7.1,136.0,9.0,2.3,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-18,柳林,21.1,7.1,134.0,9.1,2.4,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-19,柳林,19.7,7.1,139.0,9.5,2.8,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-20,柳林,20.1,7.1,139.0,10.1,2.9,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-21,柳林,20.9,7.0,136.0,10.3,2.9,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-22,柳林,21.1,7.0,137.0,9.8,3.1,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-23,柳林,22.0,7.1,149.0,8.5,3.1,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-24,柳林,22.8,7.0,156.0,8.2,3.2,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-25,柳林,22.7,7.0,154.0,8.2,3.1,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-26,柳林,22.7,7.0,151.0,8.5,3.1,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-27,柳林,23.2,7.1,152.0,8.5,3.1,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-28,柳林,23.9,7.1,152.0,8.3,3.0,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-29,柳林,24.1,7.1,150.0,8.6,3.0,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
