,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,殴档,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2020-01-30,唱林,8.3,7.3,293.0,15.4,8.6,3.8,7.812,0.053,76.7,,,,,,,,,,,,,,,
2020-01-31,唱林,8.4,7.4,293.0,15.3,9.8,3.9,7.316,0.068,83.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-01,唱林,8.5,7.6,289.0,15.3,9.4,4.1,6.815,0.092,94.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-02,唱林,8.5,7.9,285.0,15.3,9.1,4.3,6.655,0.095,108.5,,,,,,,,,,,,,,,
2020-02-03,唱林,8.1,7.9,281.0,15.6,9.6,4.2,6.388,0.094,117.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-04,唱林,7.9,8.2,273.0,15.7,9.3,,6.379,0.084,127.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-05,唱林,7.5,8.4,273.0,16.0,10.0,,,,139.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-06,唱林,7.0,8.4,270.0,16.5,10.0,4.6,,,151.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-07,唱林,6.8,8.6,261.0,16.8,9.2,4.6,,,172.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-08,唱林,6.8,8.6,258.0,16.7,9.6,4.5,5.583,0.107,175.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-09,唱林,7.1,8.8,257.0,16.5,9.9,4.6,5.452,0.106,187.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-10,唱林,,,,,,,,,184.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-11,唱林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-12,唱林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-13,唱林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-14,唱林,8.5,9.2,285.0,16.2,7.0,4.8,5.373,0.052,130.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-15,唱林,8.6,9.1,287.0,16.0,6.2,4.5,5.355,0.041,99.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-16,唱林,8.1,8.5,290.0,13.7,9.8,4.2,5.844,0.044,83.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-17,唱林,7.3,8.0,298.0,12.1,10.5,4.1,6.094,0.057,60.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-18,唱林,6.9,7.9,301.0,11.6,8.0,4.1,5.791,0.035,49.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-19,唱林,7.8,8.4,301.0,13.1,7.3,4.6,5.812,0.049,77.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-20,唱林,8.5,8.7,298.0,14.3,7.5,5.0,5.962,0.08,101.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-21,唱林,8.6,8.5,296.0,13.8,7.4,4.7,,0.083,105.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-22,唱林,9.2,8.7,294.0,14.0,10.5,4.9,5.902,0.091,118.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-23,唱林,9.6,8.8,296.0,14.9,11.5,5.1,5.939,0.109,139.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-24,唱林,9.4,9.0,294.0,15.3,8.5,5.1,6.042,0.103,134.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-25,唱林,9.8,8.8,292.0,14.3,8.4,4.8,5.942,0.089,127.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-26,唱林,,8.4,,,8.4,4.6,5.329,0.084,120.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-27,唱林,,,,,,4.8,5.178,0.125,140.6,,,,,,,,,,,,,,,
2020-02-28,唱林,10.6,8.7,329.0,14.3,8.0,4.7,4.913,0.101,122.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-29,唱林,10.7,8.3,324.0,13.1,9.1,4.3,5.097,0.084,106.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-01,唱林,10.8,8.2,321.0,12.4,8.1,4.3,5.118,0.084,90.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-02,唱林,10.6,8.1,317.0,12.0,9.9,4.2,4.963,0.086,104.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-03,唱林,10.8,8.5,312.0,12.9,8.8,4.4,5.015,0.098,121.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-04,唱林,10.9,8.4,309.0,12.5,10.1,4.4,5.006,0.094,119.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-05,唱林,10.6,8.4,303.0,12.4,11.6,4.3,4.773,0.081,123.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-06,唱林,11.3,9.0,296.0,14.2,9.5,4.7,4.632,0.061,143.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-07,唱林,10.6,9.1,292.0,13.9,7.7,4.4,4.547,0.045,130.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-08,唱林,11.1,9.1,285.0,14.1,8.8,4.3,4.366,0.029,142.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-09,唱林,10.9,9.2,279.0,14.1,8.2,4.1,4.438,0.023,141.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-10,唱林,10.5,9.0,272.0,13.2,10.5,3.9,4.61,0.02,137.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-11,唱林,10.1,8.8,264.0,12.6,11.4,3.8,4.248,0.034,127.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-12,唱林,10.6,9.1,260.0,13.7,8.8,4.1,4.452,,138.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-13,唱林,10.8,9.1,265.0,13.7,8.1,4.0,4.928,0.051,132.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-14,唱林,10.7,8.9,272.0,12.9,9.9,4.0,5.338,0.058,126.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-15,唱林,10.9,9.0,275.0,12.8,11.0,4.0,5.706,0.062,131.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-16,唱林,11.5,9.0,280.0,13.5,10.3,4.2,5.747,0.073,137.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-17,唱林,11.0,9.2,281.0,13.5,8.3,4.2,5.617,0.066,128.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-18,唱林,11.8,9.2,283.0,14.1,8.6,4.4,5.655,0.077,128.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-19,唱林,12.1,9.1,284.0,13.5,10.3,4.2,5.524,0.08,111.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-20,唱林,12.6,9.0,282.0,12.5,11.0,4.2,5.333,0.081,86.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-21,唱林,12.9,9.0,282.0,11.8,8.6,4.3,5.309,0.071,70.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-22,唱林,13.8,8.8,280.0,11.9,8.0,4.6,5.061,0.067,56.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-23,唱林,13.6,8.4,281.0,10.6,8.9,4.6,4.833,0.062,43.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-24,唱林,14.4,8.5,281.0,9.9,7.1,4.9,4.542,0.065,40.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-25,唱林,14.5,8.0,284.0,9.0,5.2,4.4,4.477,0.056,31.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-26,唱林,14.7,7.6,290.0,8.3,6.4,4.0,4.628,0.054,37.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-27,唱林,14.7,7.3,300.0,7.0,8.3,3.9,5.152,0.067,33.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-28,唱林,14.0,7.2,308.0,6.6,8.9,3.9,5.301,,28.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-29,唱林,14.7,7.3,313.0,6.8,6.9,4.2,5.036,0.093,31.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-30,唱林,15.1,7.5,319.0,7.9,5.1,5.0,4.274,0.108,61.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-31,唱林,15.3,7.3,328.0,6.9,5.6,5.1,4.342,0.099,48.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-01,唱林,15.0,7.2,335.0,6.1,7.1,4.7,5.212,0.068,43.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-02,唱林,15.3,7.3,337.0,7.2,8.3,5.4,5.881,0.07,70.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-03,唱林,15.3,7.6,336.0,9.5,7.0,6.2,5.872,0.068,101.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-04,唱林,14.8,7.3,336.0,9.9,7.4,5.5,6.092,0.06,78.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-05,唱林,14.8,7.2,327.0,9.5,8.6,5.8,5.678,0.05,77.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-06,唱林,14.9,7.4,320.0,10.1,8.3,6.7,5.339,0.042,98.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-07,唱林,15.2,8.0,305.0,11.1,7.6,6.3,5.434,0.091,141.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-08,唱林,15.0,7.6,294.0,10.2,7.4,5.6,4.543,0.058,89.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-09,唱林,15.0,7.5,287.0,9.0,7.8,5.6,4.233,,71.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-10,唱林,15.3,8.0,283.0,10.2,7.2,5.9,4.41,0.134,101.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-11,唱林,15.1,7.6,280.0,9.7,6.4,6.8,4.315,0.085,83.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-12,唱林,14.9,7.0,282.0,7.6,6.7,5.4,4.151,0.046,41.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-13,唱林,14.6,6.9,286.0,7.1,7.9,5.7,4.243,0.058,48.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-14,唱林,15.7,7.5,289.0,8.0,8.0,8.1,4.646,,82.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-15,唱林,15.7,7.7,299.0,8.3,6.7,7.9,4.819,,80.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-16,唱林,15.6,7.6,311.0,7.5,6.1,6.4,4.664,0.073,51.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-17,唱林,16.0,7.5,318.0,8.0,6.8,6.0,4.533,0.076,51.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-18,唱林,16.2,7.5,326.0,8.1,7.3,7.0,5.034,0.061,78.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-19,唱林,15.9,7.1,335.0,6.5,7.5,5.8,,0.064,54.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-20,唱林,16.0,7.0,352.0,5.6,8.0,5.4,6.701,0.061,35.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-21,唱林,16.0,6.9,343.0,5.1,11.2,5.0,6.353,0.073,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-22,唱林,15.5,6.9,332.0,5.5,12.4,4.8,6.481,0.07,24.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-23,唱林,15.3,6.9,311.0,6.5,11.9,4.9,5.897,0.081,33.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-24,唱林,15.7,7.0,291.0,7.5,10.9,5.2,5.135,0.081,41.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-25,唱林,15.8,7.0,275.0,7.8,11.7,4.8,4.667,0.069,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-26,唱林,16.1,7.0,242.0,8.1,11.3,4.7,3.959,0.056,41.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-27,唱林,16.7,7.3,233.0,9.1,8.4,5.2,3.532,0.069,49.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-28,唱林,16.9,7.2,230.0,9.3,7.1,4.8,3.071,0.063,43.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-29,唱林,17.5,7.4,229.0,10.7,7.3,5.2,3.035,0.06,44.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-30,唱林,17.7,7.4,230.0,10.6,6.0,5.0,3.139,0.04,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-01,唱林,18.9,7.2,232.0,9.4,5.6,4.9,3.307,0.043,41.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-02,唱林,19.8,7.4,234.0,9.4,5.7,5.2,3.098,0.04,46.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-03,唱林,19.7,6.9,239.0,6.4,6.5,4.5,2.986,0.05,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-04,唱林,20.5,6.9,261.0,5.1,8.0,4.7,3.358,0.057,28.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-05,唱林,20.7,7.0,277.0,6.0,7.2,5.5,3.971,,47.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-06,唱林,22.5,7.1,313.0,6.7,6.6,6.3,4.615,,56.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-07,唱林,22.7,7.0,325.0,6.3,6.0,5.9,4.545,0.058,51.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-08,唱林,22.1,6.8,329.0,4.5,5.8,5.3,,,40.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-09,唱林,21.3,6.8,312.0,4.5,7.9,4.6,5.556,0.048,33.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-10,唱林,20.7,6.7,271.0,3.3,7.7,4.3,4.261,0.077,25.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-11,唱林,21.3,6.8,290.0,4.5,7.1,4.7,4.297,0.082,25.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-12,唱林,21.1,6.8,306.0,5.2,6.0,4.8,4.669,0.075,25.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-13,唱林,21.6,6.8,289.0,6.0,7.8,5.4,4.785,0.066,41.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-14,唱林,21.8,6.8,261.0,6.3,6.2,5.1,4.295,0.085,36.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-15,唱林,21.0,6.7,237.0,4.0,6.2,4.4,3.837,,22.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-16,唱林,20.9,6.7,225.0,3.1,7.6,4.0,3.442,0.093,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-17,唱林,21.9,6.7,226.0,2.7,6.7,4.1,3.495,0.111,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-18,唱林,21.9,6.6,245.0,3.1,7.3,4.2,4.051,0.104,14.1,,,,,,,,,,,,,,,
2020-05-19,唱林,20.9,6.6,277.0,4.0,9.5,4.2,4.513,0.078,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-20,唱林,21.5,6.6,289.0,5.7,7.1,4.3,4.525,0.069,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-21,唱林,22.0,6.6,273.0,7.3,5.5,4.4,4.091,0.061,16.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-22,唱林,21.9,6.6,265.0,5.8,5.1,4.4,3.633,0.058,18.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-23,唱林,22.3,6.6,271.0,5.4,6.1,4.6,3.687,0.045,29.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-24,唱林,22.0,6.6,276.0,4.0,5.3,,3.852,0.041,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-25,唱林,21.7,6.6,279.0,2.7,6.2,,4.081,0.061,19.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-26,唱林,21.9,6.6,272.0,2.4,5.7,4.4,3.974,0.059,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-27,唱林,22.4,6.6,262.0,2.1,5.5,4.3,3.48,0.068,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-28,唱林,23.1,6.6,263.0,2.4,6.2,4.5,3.253,0.072,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-29,唱林,23.9,6.6,271.0,2.3,6.4,4.7,3.225,0.073,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-30,唱林,23.7,6.6,281.0,2.1,6.3,4.6,3.309,0.059,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-31,唱林,23.4,6.6,291.0,1.2,7.3,4.7,3.689,0.068,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-01,唱林,23.6,6.6,295.0,1.1,8.4,4.6,4.013,0.077,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-02,唱林,24.0,6.6,294.0,1.8,8.7,4.8,4.109,0.075,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-03,唱林,24.2,6.6,291.0,7.1,8.5,4.9,4.07,0.054,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-04,唱林,25.4,6.6,294.0,7.8,7.8,4.9,3.909,0.06,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-05,唱林,26.1,6.6,304.0,7.6,7.4,4.9,4.07,0.068,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-06,唱林,26.4,6.6,308.0,7.5,7.8,5.0,4.034,0.053,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-07,唱林,27.5,6.7,313.0,7.2,7.7,5.2,3.85,0.056,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-08,唱林,28.1,6.7,313.0,7.3,8.0,5.4,3.778,0.061,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-09,唱林,28.6,6.7,314.0,,8.8,5.5,3.814,0.048,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-10,唱林,28.4,6.7,317.0,,9.5,5.3,3.965,0.054,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-11,唱林,28.4,6.7,319.0,,9.6,5.2,3.98,0.062,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-12,唱林,28.0,6.7,321.0,,8.9,5.2,3.659,0.064,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-13,唱林,27.4,6.7,302.0,7.6,18.2,5.1,3.676,0.082,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-14,唱林,25.8,6.5,217.0,8.1,44.2,5.1,3.815,0.094,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-15,唱林,26.1,6.4,172.0,8.2,33.3,,3.721,0.083,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-16,唱林,26.8,6.6,178.0,8.1,15.8,4.8,3.577,0.112,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-17,唱林,26.3,6.7,181.0,8.1,11.9,5.0,3.492,0.101,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-18,唱林,24.9,6.6,190.0,8.5,14.6,5.3,3.464,0.098,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-19,唱林,23.8,6.6,210.0,9.0,27.7,5.0,4.046,0.172,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-20,唱林,24.7,6.5,181.0,8.6,17.6,4.7,3.546,0.144,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-21,唱林,25.8,6.7,179.0,8.2,11.3,4.6,3.319,0.125,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-22,唱林,26.8,7.0,184.0,7.8,10.1,4.6,3.194,0.098,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-23,唱林,27.8,7.0,196.0,7.5,9.6,,3.069,0.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-24,唱林,,,,,,,3.081,0.099,,,,,,,,,,,,,,,,
2020-06-25,唱林,26.1,6.6,218.0,,7.6,4.6,3.237,0.103,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-26,唱林,27.0,6.6,223.0,3.5,7.5,4.6,3.114,0.109,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-27,唱林,28.0,6.9,225.0,,6.9,4.9,3.23,0.085,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-28,唱林,28.1,7.4,224.0,5.1,5.9,5.0,3.393,0.056,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-29,唱林,26.7,6.8,236.0,2.0,5.6,4.8,3.232,0.058,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-30,唱林,25.1,6.7,248.0,0.6,12.1,,3.397,0.11,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-01,唱林,25.0,6.7,232.0,1.7,13.3,4.9,3.929,0.132,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
